0.5119380520836412,0.0
0.6287213098617243,-0.021912608250213735
0.6620994252664324,-0.03489548928623805
1.0124491986006814,-0.10063331403687925
1.048263354851605,-0.10063331403687925
1.398613128185854,-0.16637113878752047
1.4319912435905622,-0.17935401982354476
1.7346801784382098,-0.36762466012389067
1.7610815651231204,-0.39182425865525855
2.063770499970768,-0.5800948989556045
2.103967168722945,-0.540597309467185
2.406656103570592,-0.7288679497675311
2.473929868376139,-0.7207636863677591
2.6922982050875497,-0.8057010803213709
2.7281123613384732,-0.8057010803213713
3.0784621346727232,-0.7399632555707343
3.0895881731409593,-0.7356356285587263
3.1904844847568423,-0.6728787484586124
3.2168858714417534,-0.6486791499272448
3.4307368084795384,-0.36348763180938876
3.451847567729339,-0.32065529303686047
3.6629551602273462,0.10766809468842212
3.6787882296646965,0.13979234876781846
3.8926391667024816,0.4249838668856745
3.9190405533873927,0.4491834654170421
4.221729488235043,0.6374541057173826
4.255107603639751,0.6504369867534063
4.605457376974002,0.7161748115040433
4.617395429057643,0.7161748115040433
4.734178686835726,0.6942622032538287
4.745304725303962,0.6899345762418204
4.846201036919844,0.6271776961417038
4.855001499148147,0.6191111632979142
4.926285144827405,0.5240473239252924
4.9315628346398555,0.5133392392321602
4.963536538739574,0.3989007232345594
4.964573490431956,0.38700779177341843
4.996547194531675,0.27256927577581763
5.001824884344125,0.2618611910826854
5.073108530023383,0.16679735171006427
5.0819089922516865,0.15873081886627488
5.153192637930945,0.06366697949365374
5.1584703277433945,0.05295889480052154
5.190444031843114,-0.06147962119707927
5.191480983535495,-0.07337255265822024
5.223454687635215,-0.18781106865582103
5.228732377447665,-0.19851915334895323
5.260706081547384,-0.31295766934655406
5.261743033239765,-0.324850600807695
5.2937167373394844,-0.4392891168052958
5.298994427151935,-0.44999720149842803
5.3702780728311925,-0.5450610408710491
5.379078535059496,-0.5531275737148386
5.450362180738754,-0.6481914130874596
5.455639870551204,-0.6588994977805919
5.526923516230463,-0.7539633371532131
5.5357239784587655,-0.7620298699970024
5.607007624138024,-0.8570937093696231
5.6122853139504745,-0.8678017940627554
5.683568959629733,-0.9628656334353761
5.692369421858038,-0.9709321662791655
5.79326573347392,-1.0336890463792818
5.804391771942156,-1.0380166733912901
5.905288083558039,-1.1007735534914065
5.914088545786343,-1.108840086335196
5.985372191465602,-1.2039039257078166
5.990649881278053,-1.2146120104009488
6.061933526957311,-1.3096758497735694
6.042625034279986,-1.357298185124695
6.143521345895868,-1.4200550652248114
6.176899461300577,-1.4330379462608362
6.527249234634825,-1.4987757710114806
6.58915075523979,-1.4881379587607029
6.705934013017875,-1.4662253505104916
6.717060051486111,-1.4618977234984838
6.8179563631019935,-1.3991408433983707
6.826756825330298,-1.3910743105545817
6.89804047100956,-1.2960104711819636
6.919151230259362,-1.2531781324094355
7.130258822757375,-0.8248547446841543
7.140814202382274,-0.8034385752978902
7.246367998631275,-0.589276881435249
7.267478757881077,-0.5464445426627208
7.478586350379089,-0.11812115493743817
